Date,Ticker,Close,inflation_rate,interest_rate,gdp_growth,unemployment_rate,exchange_rate,FTSE100_Index
2023-10-24,CCC.L,2492.0,130.2,5.1871,-0.3214415014,4.0,1.217,7389.7001953125
2023-10-25,CCC.L,2524.0,130.2,5.1871,-0.3214415014,4.0,1.214,7414.2998046875
2023-10-26,CCC.L,2510.0,130.2,5.1871,-0.3214415014,4.0,1.2113,7354.60009765625
2023-10-27,CCC.L,2508.0,130.2,5.1871,-0.3214415014,4.0,1.2151,7291.2998046875
2023-10-30,CCC.L,2520.0,130.2,5.1871,-0.3214415014,4.0,1.2157,7327.39990234375
2023-10-31,CCC.L,2566.0,130.2,5.1871,-0.3214415014,4.0,1.2135,7321.7001953125
2023-11-01,CCC.L,2588.0,130.0,5.1875,-0.3214415014,3.9,1.2127,7342.39990234375
2023-11-02,CCC.L,2620.0,130.0,5.1875,-0.3214415014,3.9,1.2175,7446.5
2023-11-03,CCC.L,2620.0,130.0,5.1875,-0.3214415014,3.9,1.2374,7417.7001953125
2023-11-06,CCC.L,2594.0,130.0,5.1875,-0.3214415014,3.9,1.2391,7417.7998046875
2023-11-07,CCC.L,2612.0,130.0,5.1875,-0.3214415014,3.9,1.2296,7410.0
2023-11-08,CCC.L,2618.0,130.0,5.1875,-0.3214415014,3.9,1.2301,7401.7001953125
2023-11-09,CCC.L,2642.0,130.0,5.1875,-0.3214415014,3.9,1.2279,7455.7001953125
2023-11-10,CCC.L,2592.0,130.0,5.1875,-0.3214415014,3.9,1.2279,7360.60009765625
2023-11-13,CCC.L,2634.0,130.0,5.1875,-0.3214415014,3.9,1.2268,7425.7998046875
2023-11-14,CCC.L,2668.0,130.0,5.1875,-0.3214415014,3.9,1.2483,7440.5
2023-11-15,CCC.L,2672.0,130.0,5.1875,-0.3214415014,3.9,1.2431,7486.89990234375
2023-11-16,CCC.L,2670.0,130.0,5.1875,-0.3214415014,3.9,1.2423,7411.0
2023-11-17,CCC.L,2730.0,130.0,5.1875,-0.3214415014,3.9,1.243,7504.2998046875
2023-11-20,CCC.L,2748.0,130.0,5.1875,-0.3214415014,3.9,1.2505,7496.39990234375
2023-11-21,CCC.L,2744.0,130.0,5.1875,-0.3214415014,3.9,1.254,7482.0
2023-11-22,CCC.L,2758.0,130.0,5.1875,-0.3214415014,3.9,1.2468,7469.5
2023-11-23,CCC.L,2754.0,130.0,5.1875,-0.3214415014,3.9,1.2468,7483.60009765625
2023-11-24,CCC.L,2748.0,130.0,5.1875,-0.3214415014,3.9,1.2601,7488.2001953125
2023-11-27,CCC.L,2760.0,130.0,5.1875,-0.3214415014,3.9,1.2613,7460.7001953125
2023-11-28,CCC.L,2762.0,130.0,5.1875,-0.3214415014,3.9,1.2713,7455.2001953125
2023-11-29,CCC.L,2766.0,130.0,5.1875,-0.3214415014,3.9,1.269,7423.5
2023-11-30,CCC.L,2700.0,130.0,5.1875,-0.3214415014,3.9,1.264,7453.7998046875
2023-12-01,CCC.L,2714.0,130.5,5.187,-0.3214415014,4.1,1.2682,7529.39990234375
2023-12-04,CCC.L,2680.0,130.5,5.187,-0.3214415014,4.1,1.2633,7513.0
2023-12-05,CCC.L,2686.0,130.5,5.187,-0.3214415014,4.1,1.259,7489.7998046875
2023-12-06,CCC.L,2676.0,130.5,5.187,-0.3214415014,4.1,1.2589,7515.39990234375
2023-12-07,CCC.L,2684.0,130.5,5.187,-0.3214415014,4.1,1.2582,7513.7001953125
2023-12-08,CCC.L,2688.0,130.5,5.187,-0.3214415014,4.1,1.2539,7554.5
2023-12-11,CCC.L,2688.0,130.5,5.187,-0.3214415014,4.1,1.255,7544.89990234375
2023-12-12,CCC.L,2688.0,130.5,5.187,-0.3214415014,4.1,1.2549,7542.7998046875
2023-12-13,CCC.L,2652.0,130.5,5.187,-0.3214415014,4.1,1.2527,7548.39990234375
2023-12-14,CCC.L,2692.0,130.5,5.187,-0.3214415014,4.1,1.2767,7649.0
2023-12-15,CCC.L,2694.0,130.5,5.187,-0.3214415014,4.1,1.2709,7576.39990234375
2023-12-18,CCC.L,2702.0,130.5,5.187,-0.3214415014,4.1,1.2632,7614.5
2023-12-19,CCC.L,2776.0,130.5,5.187,-0.3214415014,4.1,1.2751,7638.0
2023-12-20,CCC.L,2796.0,130.5,5.187,-0.3214415014,4.1,1.266,7715.7001953125
2023-12-21,CCC.L,2776.0,130.5,5.187,-0.3214415014,4.1,1.2668,7694.7001953125
2023-12-22,CCC.L,2778.0,130.5,5.187,-0.3214415014,4.1,1.272,7697.5
2023-12-27,CCC.L,2780.0,130.5,5.187,-0.3214415014,4.1,1.2797,7725.0
2023-12-28,CCC.L,2784.0,130.5,5.187,-0.3214415014,4.1,1.2743,7722.7001953125
2023-12-29,CCC.L,2792.0,130.5,5.187,-0.3214415014,4.1,1.2743,7733.2001953125
2024-01-02,CCC.L,2748.0,130.0,5.1875,0.728091618195048,4.2,1.2632,7721.5
2024-01-03,CCC.L,2682.0,130.0,5.1875,0.728091618195048,4.2,1.2641,7682.2998046875
2024-01-04,CCC.L,2722.0,130.0,5.1875,0.728091618195048,4.2,1.2692,7723.10009765625
2024-01-05,CCC.L,2688.0,130.0,5.1875,0.728091618195048,4.2,1.274,7689.60009765625
2024-01-08,CCC.L,2756.0,130.0,5.1875,0.728091618195048,4.2,1.2766,7694.2001953125
2024-01-09,CCC.L,2720.0,130.0,5.1875,0.728091618195048,4.2,1.272,7684.0
2024-01-10,CCC.L,2738.0,130.0,5.1875,0.728091618195048,4.2,1.273,7651.7998046875
2024-01-11,CCC.L,2710.0,130.0,5.1875,0.728091618195048,4.2,1.2712,7576.60009765625
2024-01-12,CCC.L,2764.0,130.0,5.1875,0.728091618195048,4.2,1.2746,7624.89990234375
2024-01-15,CCC.L,2768.0,130.0,5.1875,0.728091618195048,4.2,1.2746,7594.89990234375
2024-01-16,CCC.L,2750.0,130.0,5.1875,0.728091618195048,4.2,1.2657,7558.2998046875
2024-01-17,CCC.L,2714.0,130.0,5.1875,0.728091618195048,4.2,1.2666,7446.2998046875
2024-01-18,CCC.L,2778.0,130.0,5.1875,0.728091618195048,4.2,1.2687,7459.10009765625
2024-01-19,CCC.L,2790.0,130.0,5.1875,0.728091618195048,4.2,1.2677,7461.89990234375
2024-01-22,CCC.L,2830.0,130.0,5.1875,0.728091618195048,4.2,1.2728,7487.7001953125
2024-01-23,CCC.L,2870.0,130.0,5.1875,0.728091618195048,4.2,1.2661,7485.7001953125
2024-01-24,CCC.L,2866.0,130.0,5.1875,0.728091618195048,4.2,1.2754,7527.7001953125
2024-01-25,CCC.L,2812.0,130.0,5.1875,0.728091618195048,4.2,1.27,7529.7001953125
2024-01-26,CCC.L,2870.0,130.0,5.1875,0.728091618195048,4.2,1.272,7635.10009765625
2024-01-29,CCC.L,2846.0,130.0,5.1875,0.728091618195048,4.2,1.2681,7632.7001953125
2024-01-30,CCC.L,2918.0,130.0,5.1875,0.728091618195048,4.2,1.2683,7666.2998046875
2024-01-31,CCC.L,2904.0,130.0,5.1875,0.728091618195048,4.2,1.2733,7630.60009765625
2024-02-01,CCC.L,2910.0,130.8,5.1883,0.728091618195048,4.3,1.2727,7622.2001953125
2024-02-02,CCC.L,2886.0,130.8,5.1883,0.728091618195048,4.3,1.2627,7615.5
2024-02-05,CCC.L,2826.0,130.8,5.1883,0.728091618195048,4.3,1.2532,7612.89990234375
2024-02-06,CCC.L,2906.0,130.8,5.1883,0.728091618195048,4.3,1.2589,7681.0
2024-02-07,CCC.L,2908.0,130.8,5.1883,0.728091618195048,4.3,1.2629,7628.7998046875
2024-02-08,CCC.L,2928.0,130.8,5.1883,0.728091618195048,4.3,1.262,7595.5
2024-02-09,CCC.L,2908.0,130.8,5.1883,0.728091618195048,4.3,1.2628,7572.60009765625
2024-02-12,CCC.L,2900.0,130.8,5.1883,0.728091618195048,4.3,1.2631,7573.7001953125
2024-02-13,CCC.L,2872.0,130.8,5.1883,0.728091618195048,4.3,1.2606,7512.2998046875
2024-02-14,CCC.L,2916.0,130.8,5.1883,0.728091618195048,4.3,1.2562,7568.39990234375
2024-02-15,CCC.L,2934.0,130.8,5.1883,0.728091618195048,4.3,1.258,7597.5
2024-02-16,CCC.L,2936.0,130.8,5.1883,0.728091618195048,4.3,1.259,7711.7001953125
2024-02-19,CCC.L,2920.0,130.8,5.1883,0.728091618195048,4.3,1.259,7728.5
2024-02-20,CCC.L,2894.0,130.8,5.1883,0.728091618195048,4.3,1.2645,7719.2001953125
2024-02-21,CCC.L,2890.0,130.8,5.1883,0.728091618195048,4.3,1.2624,7662.5
2024-02-22,CCC.L,2916.0,130.8,5.1883,0.728091618195048,4.3,1.2649,7684.5
2024-02-23,CCC.L,2940.0,130.8,5.1883,0.728091618195048,4.3,1.2678,7706.2998046875
2024-02-26,CCC.L,2900.0,130.8,5.1883,0.728091618195048,4.3,1.2681,7684.2998046875
2024-02-27,CCC.L,2904.0,130.8,5.1883,0.728091618195048,4.3,1.2693,7683.0
2024-02-28,CCC.L,2882.0,130.8,5.1883,0.728091618195048,4.3,1.267,7625.0
2024-02-29,CCC.L,2902.0,130.8,5.1883,0.728091618195048,4.3,1.2632,7630.0
2024-03-01,CCC.L,2910.0,131.6,5.1891,0.728091618195048,4.4,1.2652,7682.5
2024-03-04,CCC.L,2930.0,131.6,5.1891,0.728091618195048,4.4,1.2701,7640.2998046875
2024-03-05,CCC.L,2890.0,131.6,5.1891,0.728091618195048,4.4,1.2712,7646.2001953125
2024-03-06,CCC.L,2902.0,131.6,5.1891,0.728091618195048,4.4,1.2757,7679.2998046875
2024-03-07,CCC.L,2900.0,131.6,5.1891,0.728091618195048,4.4,1.2796,7692.5
2024-03-08,CCC.L,2876.0,131.6,5.1891,0.728091618195048,4.4,1.2852,7659.7001953125
2024-03-11,CCC.L,2900.0,131.6,5.1891,0.728091618195048,4.4,1.2807,7669.2001953125
2024-03-12,CCC.L,2944.0,131.6,5.1891,0.728091618195048,4.4,1.2786,7747.7998046875
2024-03-13,CCC.L,2932.0,131.6,5.1891,0.728091618195048,4.4,1.2799,7772.2001953125
2024-03-14,CCC.L,2924.0,131.6,5.1891,0.728091618195048,4.4,1.2749,7743.2001953125
2024-03-15,CCC.L,2904.0,131.6,5.1891,0.728091618195048,4.4,1.2742,7727.39990234375
2024-03-18,CCC.L,2940.0,131.6,5.1891,0.728091618195048,4.4,1.2736,7722.60009765625
2024-03-19,CCC.L,2942.0,131.6,5.1891,0.728091618195048,4.4,1.2713,7738.2998046875
2024-03-20,CCC.L,2752.0,131.6,5.1891,0.728091618195048,4.4,1.2713,7737.39990234375
2024-03-21,CCC.L,2696.0,131.6,5.1891,0.728091618195048,4.4,1.267,7882.60009765625
2024-03-22,CCC.L,2702.0,131.6,5.1891,0.728091618195048,4.4,1.2603,7930.89990234375
2024-03-25,CCC.L,2676.0,131.6,5.1891,0.728091618195048,4.4,1.2648,7917.60009765625
2024-03-26,CCC.L,2698.0,131.6,5.1891,0.728091618195048,4.4,1.263,7931.0
2024-03-27,CCC.L,2694.0,131.6,5.1891,0.728091618195048,4.4,1.2631,7932.0
2024-03-28,CCC.L,2696.0,131.6,5.1891,0.728091618195048,4.4,1.2634,7952.60009765625
2024-04-02,CCC.L,2694.0,132.2,5.1979,0.621180967825574,4.4,1.2576,7935.10009765625
2024-04-03,CCC.L,2710.0,132.2,5.1979,0.621180967825574,4.4,1.2635,7937.39990234375
2024-04-04,CCC.L,2724.0,132.2,5.1979,0.621180967825574,4.4,1.2669,7975.89990234375
2024-04-05,CCC.L,2718.0,132.2,5.1979,0.621180967825574,4.4,1.2633,7911.2001953125
2024-04-08,CCC.L,2706.0,132.2,5.1979,0.621180967825574,4.4,1.2655,7943.5
2024-04-09,CCC.L,2690.0,132.2,5.1979,0.621180967825574,4.4,1.2676,7934.7998046875
2024-04-10,CCC.L,2682.0,132.2,5.1979,0.621180967825574,4.4,1.2544,7961.2001953125
2024-04-11,CCC.L,2670.0,132.2,5.1979,0.621180967825574,4.4,1.2535,7923.7998046875
2024-04-12,CCC.L,2648.0,132.2,5.1979,0.621180967825574,4.4,1.2457,7995.60009765625
2024-04-15,CCC.L,2634.0,132.2,5.1979,0.621180967825574,4.4,1.2466,7965.5
2024-04-16,CCC.L,2556.0,132.2,5.1979,0.621180967825574,4.4,1.2437,7820.39990234375
2024-04-17,CCC.L,2554.0,132.2,5.1979,0.621180967825574,4.4,1.2443,7848.0
2024-04-18,CCC.L,2516.0,132.2,5.1979,0.621180967825574,4.4,1.2465,7877.10009765625
2024-04-19,CCC.L,2498.0,132.2,5.1979,0.621180967825574,4.4,1.2397,7895.89990234375
2024-04-22,CCC.L,2558.0,132.2,5.1979,0.621180967825574,4.4,1.2341,8023.89990234375
2024-04-23,CCC.L,2574.0,132.2,5.1979,0.621180967825574,4.4,1.2434,8044.7998046875
2024-04-24,CCC.L,2556.0,132.2,5.1979,0.621180967825574,4.4,1.2434,8040.39990234375
2024-04-25,CCC.L,2548.0,132.2,5.1979,0.621180967825574,4.4,1.2494,8078.89990234375
2024-04-26,CCC.L,2572.0,132.2,5.1979,0.621180967825574,4.4,1.2474,8139.7998046875
2024-04-29,CCC.L,2588.0,132.2,5.1979,0.621180967825574,4.4,1.2553,8147.0
2024-04-30,CCC.L,2582.0,132.2,5.1979,0.621180967825574,4.4,1.2514,8144.10009765625
2024-05-01,CCC.L,2540.0,132.7,5.2,0.621180967825574,4.2,1.2488,8121.2001953125
2024-05-02,CCC.L,2530.0,132.7,5.2,0.621180967825574,4.2,1.2507,8172.2001953125
2024-05-03,CCC.L,2588.0,132.7,5.2,0.621180967825574,4.2,1.255,8213.5
2024-05-07,CCC.L,2600.0,132.7,5.2,0.621180967825574,4.2,1.2535,8313.7001953125
2024-05-08,CCC.L,2616.0,132.7,5.2,0.621180967825574,4.2,1.2503,8354.099609375
2024-05-09,CCC.L,2594.0,132.7,5.2,0.621180967825574,4.2,1.2505,8381.400390625
2024-05-10,CCC.L,2630.0,132.7,5.2,0.621180967825574,4.2,1.2528,8433.7998046875
2024-05-13,CCC.L,2642.0,132.7,5.2,0.621180967825574,4.2,1.2563,8415.0
2024-05-14,CCC.L,2686.0,132.7,5.2,0.621180967825574,4.2,1.2588,8428.099609375
2024-05-15,CCC.L,2722.0,132.7,5.2,0.621180967825574,4.2,1.2658,8445.7998046875
2024-05-16,CCC.L,2722.0,132.7,5.2,0.621180967825574,4.2,1.2682,8438.7001953125
2024-05-17,CCC.L,2758.0,132.7,5.2,0.621180967825574,4.2,1.2703,8420.2998046875
2024-05-20,CCC.L,2772.0,132.7,5.2,0.621180967825574,4.2,1.2708,8424.2001953125
2024-05-21,CCC.L,2794.0,132.7,5.2,0.621180967825574,4.2,1.271,8416.5
2024-05-22,CCC.L,2812.0,132.7,5.2,0.621180967825574,4.2,1.2739,8370.2998046875
2024-05-23,CCC.L,2810.0,132.7,5.2,0.621180967825574,4.2,1.2717,8339.2001953125
2024-05-24,CCC.L,2842.0,132.7,5.2,0.621180967825574,4.2,1.2746,8317.599609375
2024-05-28,CCC.L,2792.0,132.7,5.2,0.621180967825574,4.2,1.2786,8254.2001953125
2024-05-29,CCC.L,2764.0,132.7,5.2,0.621180967825574,4.2,1.2714,8183.10009765625
2024-05-30,CCC.L,2756.0,132.7,5.2,0.621180967825574,4.2,1.2739,8231.099609375
2024-05-31,CCC.L,2814.0,132.7,5.2,0.621180967825574,4.2,1.2738,8275.400390625
2024-06-03,CCC.L,2828.0,133.0,5.2,0.621180967825574,4.2,1.2795,8262.7998046875
2024-06-04,CCC.L,2814.0,133.0,5.2,0.621180967825574,4.2,1.2785,8232.0
2024-06-05,CCC.L,2794.0,133.0,5.2,0.621180967825574,4.2,1.2771,8247.0
2024-06-06,CCC.L,2722.0,133.0,5.2,0.621180967825574,4.2,1.2786,8285.2998046875
2024-06-07,CCC.L,2742.0,133.0,5.2,0.621180967825574,4.2,1.2727,8245.400390625
2024-06-10,CCC.L,2760.0,133.0,5.2,0.621180967825574,4.2,1.2733,8228.5
2024-06-11,CCC.L,2806.0,133.0,5.2,0.621180967825574,4.2,1.2725,8147.7998046875
2024-06-12,CCC.L,2856.0,133.0,5.2,0.621180967825574,4.2,1.2843,8215.5
2024-06-13,CCC.L,2848.0,133.0,5.2,0.621180967825574,4.2,1.2764,8163.7001953125
2024-06-14,CCC.L,2814.0,133.0,5.2,0.621180967825574,4.2,1.2685,8146.89990234375
2024-06-17,CCC.L,2842.0,133.0,5.2,0.621180967825574,4.2,1.2689,8142.2001953125
2024-06-18,CCC.L,2908.0,133.0,5.2,0.621180967825574,4.2,1.2699,8191.2998046875
2024-06-19,CCC.L,2908.0,133.0,5.2,0.621180967825574,4.2,1.2699,8205.099609375
2024-06-20,CCC.L,2962.0,133.0,5.2,0.621180967825574,4.2,1.2671,8272.5
2024-06-21,CCC.L,2948.0,133.0,5.2,0.621180967825574,4.2,1.2645,8237.7001953125
2024-06-24,CCC.L,2960.0,133.0,5.2,0.621180967825574,4.2,1.2684,8281.599609375
2024-06-25,CCC.L,2942.0,133.0,5.2,0.621180967825574,4.2,1.2677,8247.7998046875
2024-06-26,CCC.L,2940.0,133.0,5.2,0.621180967825574,4.2,1.2625,8225.2998046875
2024-06-27,CCC.L,2900.0,133.0,5.2,0.621180967825574,4.2,1.2653,8179.7001953125
2024-06-28,CCC.L,2872.0,133.0,5.2,0.621180967825574,4.2,1.264,8164.10009765625
2024-07-01,CCC.L,2914.0,132.9,5.2,0.17901598768304,4.1,1.265,8166.7998046875
2024-07-02,CCC.L,2904.0,132.9,5.2,0.17901598768304,4.1,1.2679,8121.2001953125
2024-07-03,CCC.L,2938.0,132.9,5.2,0.17901598768304,4.1,1.2766,8171.10009765625
2024-07-04,CCC.L,2952.0,132.9,5.2,0.17901598768304,4.1,1.2766,8241.2998046875
2024-07-05,CCC.L,2924.0,132.9,5.2,0.17901598768304,4.1,1.2807,8203.900390625
2024-07-08,CCC.L,2906.0,132.9,5.2,0.17901598768304,4.1,1.2829,8193.5
2024-07-09,CCC.L,2818.0,132.9,5.2,0.17901598768304,4.1,1.2787,8139.7998046875
2024-07-10,CCC.L,2842.0,132.9,5.2,0.17901598768304,4.1,1.2842,8193.5
2024-07-11,CCC.L,2832.0,132.9,5.2,0.17901598768304,4.1,1.292,8223.2998046875
2024-07-12,CCC.L,2844.0,132.9,5.2,0.17901598768304,4.1,1.2986,8252.900390625
2024-07-15,CCC.L,2810.0,132.9,5.2,0.17901598768304,4.1,1.2986,8183.0
2024-07-16,CCC.L,2834.0,132.9,5.2,0.17901598768304,4.1,1.2958,8164.89990234375
2024-07-17,CCC.L,2762.0,132.9,5.2,0.17901598768304,4.1,1.3008,8187.5
2024-07-18,CCC.L,2752.0,132.9,5.2,0.17901598768304,4.1,1.2973,8204.900390625
2024-07-19,CCC.L,2722.0,132.9,5.2,0.17901598768304,4.1,1.2922,8155.7001953125
2024-07-22,CCC.L,2752.0,132.9,5.2,0.17901598768304,4.1,1.2911,8198.7998046875
2024-07-23,CCC.L,2726.0,132.9,5.2,0.17901598768304,4.1,1.2916,8167.39990234375
2024-07-24,CCC.L,2702.0,132.9,5.2,0.17901598768304,4.1,1.2925,8153.7001953125
2024-07-25,CCC.L,2654.0,132.9,5.2,0.17901598768304,4.1,1.2884,8186.39990234375
2024-07-26,CCC.L,2660.0,132.9,5.2,0.17901598768304,4.1,1.2864,8285.7001953125
2024-07-29,CCC.L,2642.0,132.9,5.2,0.17901598768304,4.1,1.2853,8292.400390625
2024-07-30,CCC.L,2672.0,132.9,5.2,0.17901598768304,4.1,1.2828,8274.400390625
2024-07-31,CCC.L,2692.0,132.9,5.2,0.17901598768304,4.1,1.284,8368.0
2024-08-01,CCC.L,2666.0,133.4,4.95,0.17901598768304,4.3,1.2772,8283.400390625
2024-08-02,CCC.L,2604.0,133.4,4.95,0.17901598768304,4.3,1.2798,8174.7001953125
2024-08-05,CCC.L,2548.0,133.4,4.95,0.17901598768304,4.3,1.2765,8008.2001953125
2024-08-06,CCC.L,2550.0,133.4,4.95,0.17901598768304,4.3,1.2695,8026.7001953125
2024-08-07,CCC.L,2582.0,133.4,4.95,0.17901598768304,4.3,1.2718,8166.89990234375
2024-08-08,CCC.L,2576.0,133.4,4.95,0.17901598768304,4.3,1.2741,8145.0
2024-08-09,CCC.L,2580.0,133.4,4.95,0.17901598768304,4.3,1.2766,8168.10009765625
2024-08-12,CCC.L,2612.0,133.4,4.95,0.17901598768304,4.3,1.2776,8210.2998046875
2024-08-13,CCC.L,2604.0,133.4,4.95,0.17901598768304,4.3,1.2828,8235.2001953125
2024-08-14,CCC.L,2618.0,133.4,4.95,0.17901598768304,4.3,1.2849,8281.099609375
2024-08-15,CCC.L,2676.0,133.4,4.95,0.17901598768304,4.3,1.2863,8347.400390625
2024-08-16,CCC.L,2676.0,133.4,4.95,0.17901598768304,4.3,1.2906,8311.400390625
2024-08-19,CCC.L,2720.0,133.4,4.95,0.17901598768304,4.3,1.2984,8356.900390625
2024-08-20,CCC.L,2712.0,133.4,4.95,0.17901598768304,4.3,1.3027,8273.2998046875
2024-08-21,CCC.L,2732.0,133.4,4.95,0.17901598768304,4.3,1.3077,8283.400390625
2024-08-22,CCC.L,2702.0,133.4,4.95,0.17901598768304,4.3,1.3094,8288.0
2024-08-23,CCC.L,2722.0,133.4,4.95,0.17901598768304,4.3,1.3197,8327.7998046875
2024-08-27,CCC.L,2730.0,133.4,4.95,0.17901598768304,4.3,1.3235,8345.5
2024-08-28,CCC.L,2700.0,133.4,4.95,0.17901598768304,4.3,1.3201,8343.900390625
2024-08-29,CCC.L,2740.0,133.4,4.95,0.17901598768304,4.3,1.3186,8379.599609375
2024-08-30,CCC.L,2726.0,133.4,4.95,0.17901598768304,4.3,1.3132,8376.599609375
2024-09-02,CCC.L,2736.0,133.5,4.95,0.17901598768304,4.3,1.3132,8363.7998046875
2024-09-03,CCC.L,2716.0,133.5,4.95,0.17901598768304,4.3,1.3103,8298.5
2024-09-04,CCC.L,2660.0,133.5,4.95,0.17901598768304,4.3,1.3142,8269.599609375
2024-09-05,CCC.L,2636.0,133.5,4.95,0.17901598768304,4.3,1.3165,8241.7001953125
2024-09-06,CCC.L,2588.0,133.5,4.95,0.17901598768304,4.3,1.3136,8181.5
2024-09-09,CCC.L,2410.0,133.5,4.95,0.17901598768304,4.3,1.3083,8270.7998046875
2024-09-10,CCC.L,2418.0,133.5,4.95,0.17901598768304,4.3,1.3065,8206.0
2024-09-11,CCC.L,2396.0,133.5,4.95,0.17901598768304,4.3,1.3027,8193.900390625
2024-09-12,CCC.L,2464.0,133.5,4.95,0.17901598768304,4.3,1.3081,8241.0
2024-09-13,CCC.L,2476.0,133.5,4.95,0.17901598768304,4.3,1.314,8273.099609375
2024-09-16,CCC.L,2424.0,133.5,4.95,0.17901598768304,4.3,1.3202,8278.400390625
2024-09-17,CCC.L,2460.0,133.5,4.95,0.17901598768304,4.3,1.3164,8309.900390625
2024-09-18,CCC.L,2468.0,133.5,4.95,0.17901598768304,4.3,1.3199,8253.7001953125
2024-09-19,CCC.L,2532.0,133.5,4.95,0.17901598768304,4.3,1.3279,8328.7001953125
2024-09-20,CCC.L,2460.0,133.5,4.95,0.17901598768304,4.3,1.3305,8230.0
2024-09-23,CCC.L,2464.0,133.5,4.95,0.17901598768304,4.3,1.3351,8259.7001953125
2024-09-24,CCC.L,2466.0,133.5,4.95,0.17901598768304,4.3,1.3376,8282.7998046875
2024-09-25,CCC.L,2482.0,133.5,4.95,0.17901598768304,4.3,1.3338,8268.7001953125
2024-09-26,CCC.L,2504.0,133.5,4.95,0.17901598768304,4.3,1.3428,8284.900390625
2024-09-27,CCC.L,2514.0,133.5,4.95,0.17901598768304,4.3,1.3394,8320.7998046875
2024-09-30,CCC.L,2474.0,133.5,4.95,0.17901598768304,4.3,1.3399,8237.0
2024-10-01,CCC.L,2472.0,134.3,4.95,0.43309382693999,4.4,1.3282,8276.7001953125
2024-10-02,CCC.L,2464.0,134.3,4.95,0.43309382693999,4.4,1.3271,8290.900390625
2024-10-03,CCC.L,2452.0,134.3,4.95,0.43309382693999,4.4,1.3114,8282.5
2024-10-04,CCC.L,2490.0,134.3,4.95,0.43309382693999,4.4,1.3107,8280.599609375
2024-10-07,CCC.L,2490.0,134.3,4.95,0.43309382693999,4.4,1.308,8303.599609375
2024-10-08,CCC.L,2424.0,134.3,4.95,0.43309382693999,4.4,1.3093,8190.60009765625
2024-10-09,CCC.L,2444.0,134.3,4.95,0.43309382693999,4.4,1.308,8243.7001953125
2024-10-10,CCC.L,2400.0,134.3,4.95,0.43309382693999,4.4,1.3053,8237.7001953125
2024-10-11,CCC.L,2420.0,134.3,4.95,0.43309382693999,4.4,1.307,8253.7001953125
2024-10-14,CCC.L,2434.0,134.3,4.95,0.43309382693999,4.4,1.307,8292.7001953125
2024-10-15,CCC.L,2440.0,134.3,4.95,0.43309382693999,4.4,1.3083,8249.2998046875
2024-10-16,CCC.L,2452.0,134.3,4.95,0.43309382693999,4.4,1.3,8329.099609375
2024-10-17,CCC.L,2486.0,134.3,4.95,0.43309382693999,4.4,1.3008,8385.099609375
2024-10-18,CCC.L,2470.0,134.3,4.95,0.43309382693999,4.4,1.3022,8358.2998046875
2024-10-21,CCC.L,2454.0,134.3,4.95,0.43309382693999,4.4,1.298,8318.2001953125
2024-10-22,CCC.L,2384.0,134.3,4.95,0.43309382693999,4.4,1.2969,8306.5
2024-10-23,CCC.L,2328.0,134.3,4.95,0.43309382693999,4.4,1.2944,8258.599609375
2024-10-24,CCC.L,2348.0,134.3,4.95,0.43309382693999,4.4,1.2964,8269.400390625
2024-10-25,CCC.L,2334.0,134.3,4.95,0.43309382693999,4.4,1.2978,8248.7998046875
2024-10-28,CCC.L,2312.0,134.3,4.95,0.43309382693999,4.4,1.2981,8285.599609375
2024-10-29,CCC.L,2322.0,134.3,4.95,0.43309382693999,4.4,1.3005,8219.599609375
2024-10-30,CCC.L,2272.0,134.3,4.95,0.43309382693999,4.4,1.3012,8159.60009765625
2024-10-31,CCC.L,2190.0,134.3,4.95,0.43309382693999,4.4,1.2856,8110.10009765625
2024-11-01,CCC.L,2178.0,134.6,4.7476,0.43309382693999,4.4,1.2959,8177.2001953125
2024-11-04,CCC.L,2164.0,134.6,4.7476,0.43309382693999,4.4,1.2942,8184.2001953125
2024-11-05,CCC.L,2148.0,134.6,4.7476,0.43309382693999,4.4,1.3015,8172.39990234375
2024-11-06,CCC.L,2164.0,134.6,4.7476,0.43309382693999,4.4,1.2897,8166.7001953125
2024-11-07,CCC.L,2170.0,134.6,4.7476,0.43309382693999,4.4,1.2985,8140.7001953125
2024-11-08,CCC.L,2154.0,134.6,4.7476,0.43309382693999,4.4,1.2905,8072.39990234375
2024-11-11,CCC.L,2202.0,134.6,4.7476,0.43309382693999,4.4,1.2905,8125.2001953125
2024-11-12,CCC.L,2184.0,134.6,4.7476,0.43309382693999,4.4,1.2733,8025.7998046875
2024-11-13,CCC.L,2214.0,134.6,4.7476,0.43309382693999,4.4,1.2709,8030.2998046875
2024-11-14,CCC.L,2228.0,134.6,4.7476,0.43309382693999,4.4,1.2706,8071.2001953125
2024-11-15,CCC.L,2202.0,134.6,4.7476,0.43309382693999,4.4,1.2629,8063.60009765625
2024-11-18,CCC.L,2220.0,134.6,4.7476,0.43309382693999,4.4,1.2664,8109.2998046875
2024-11-19,CCC.L,2228.0,134.6,4.7476,0.43309382693999,4.4,1.2667,8099.0
2024-11-20,CCC.L,2198.0,134.6,4.7476,0.43309382693999,4.4,1.2639,8085.10009765625
2024-11-21,CCC.L,2224.0,134.6,4.7476,0.43309382693999,4.4,1.2586,8149.2998046875
